Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8044.8679,NA,7.37220000000000,6.94080000000000,0.49010000000000,2.36310000000000,13.5293,8038.4369,6.9211,6.4310,0.4901,6.1394,2.6547,2.4759,0.1788,0.2529,8038.4369,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8051.8507,NA,6.98280000000000,6.94570000000000,0.51380000000000,2.56840000000000,13.4922,8045.3580,7.0065,6.4927,0.5138,6.2316,2.8295,2.5935,0.2360,-0.0246,8045.3580,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8063.4843,NA,11.63360000000000,6.95990000000000,0.56150000000000,2.39220000000000,8.8185,8052.3645,11.6813,11.1198,0.5615,5.2901,8.2219,2.6694,5.5525,0.0466,8052.3645,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8086.5235,NA,23.03920000000000,27.78440000000000,0.50830000000000,2.74140000000000,13.5637,8064.0458,22.9860,22.4777,0.5083,22.3779,2.8412,2.6182,0.2230,-16.1031,8064.0458,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8095.4253,NA,8.90180000000000,6.93860000000000,0.48110000000000,2.60110000000000,11.6005,8087.0318,8.8746,8.3935,0.4811,8.1892,2.8054,2.5861,0.2193,16.0474,8087.0318,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8101.1763,NA,5.75100000000000,6.94860000000000,0.78090000000000,2.59350000000000,12.7981,8095.9064,6.0508,5.2699,0.7809,5.0392,2.8242,2.6008,0.2234,1.9260,8095.9064,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8113.4617,NA,12.28540000000000,13.90420000000000,0.50930000000000,2.55140000000000,14.4169,8101.9572,12.0138,11.5045,0.5093,6.9917,7.0642,2.7892,4.2750,-7.8534,8101.9572,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8126.7574,NA,13.29570000000000,6.93810000000000,0.49950000000000,2.66130000000000,8.0593,8113.9710,13.2859,12.7864,0.4995,12.6777,2.7700,2.6088,0.1612,5.0757,8113.9710,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8132.4477,NA,5.69030000000000,6.95740000000000,0.46480000000000,2.55020000000000,9.3264,8127.2569,5.6556,5.1908,0.4648,4.9958,2.7452,2.5816,0.1636,6.3285,8127.2569,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8141.3420,NA,8.89430000000000,13.90710000000000,0.50000000000000,2.67310000000000,14.3392,8132.9125,8.9295,8.4295,0.5000,8.1040,2.9986,2.6470,0.3516,-8.2515,8132.9125,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8151.9245,NA,10.58250000000000,6.92840000000000,0.47770000000000,2.27630000000000,10.6851,8141.8420,10.5602,10.0825,0.4777,9.5556,2.8032,2.6309,0.1723,2.0011,8141.8420,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8162.3535,NA,10.42900000000000,13.91350000000000,0.45700000000000,2.99470000000000,14.1696,8152.4022,10.4083,9.9513,0.4570,9.7936,3.1524,2.7421,0.4103,-3.3533,8152.4022,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8180.8932,NA,18.53970000000000,13.88900000000000,0.53360000000000,2.61200000000000,9.5189,8162.8105,18.6163,18.0827,0.5336,17.8729,2.8218,2.6322,0.1896,-3.4807,8162.8105,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8190.5389,NA,9.64570000000000,13.89910000000000,0.65810000000000,2.79530000000000,13.7723,8181.4268,9.7702,9.1121,0.6581,9.1262,2.7812,2.5835,0.1977,4.7172,8181.4268,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8197.9214,NA,7.38250000000000,6.95460000000000,0.47170000000000,2.28720000000000,13.3444,8191.1970,7.1961,6.7244,0.4717,6.2946,2.7170,2.5829,0.1341,2.8156,8191.1970,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8205.9726,NA,8.05120000000000,6.93270000000000,0.46750000000000,2.73410000000000,12.2259,8198.3931,8.0470,7.5795,0.4675,7.4711,2.8425,2.5736,0.2689,0.2634,8198.3931,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8213.6614,NA,7.68880000000000,6.96060000000000,0.48980000000000,2.52410000000000,11.4977,8206.4401,7.7111,7.2213,0.4898,6.9924,2.7530,2.5845,0.1685,1.0864,8206.4401,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8226.2879,NA,12.62650000000000,13.89570000000000,0.47250000000000,2.61800000000000,12.7669,8214.1512,12.6092,12.1367,0.4725,11.9309,2.8238,2.5984,0.2254,-6.1846,8214.1512,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8232.6073,NA,6.31940000000000,6.95090000000000,0.46090000000000,2.47720000000000,13.3984,8226.7604,6.3078,5.8469,0.4609,5.6019,2.7222,2.5517,0.1705,5.6583,8226.7604,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8241.2262,NA,8.61890000000000,6.95190000000000,0.53600000000000,2.38820000000000,11.7314,8233.0682,8.6940,8.1580,0.5360,4.1970,6.3492,2.6694,3.6798,-0.6441,8233.0682,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8248.2585,NA,7.03230000000000,6.96940000000000,0.52440000000000,2.66550000000000,11.6685,8241.7622,7.0207,6.4963,0.5244,6.3916,2.7702,2.5689,0.2013,1.7246,8241.7622,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8258.5395,NA,10.28100000000000,6.92160000000000,0.47930000000000,2.52110000000000,8.3091,8248.7829,10.2359,9.7566,0.4793,9.3944,2.8833,2.5783,0.3050,0.0991,8248.7829,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8271.4829,NA,12.94340000000000,13.90220000000000,0.61100000000000,2.77950000000000,9.2679,8259.0188,13.0751,12.4641,0.6110,12.3111,2.9325,2.5953,0.3372,-3.6663,8259.0188,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8278.1229,NA,6.64000000000000,6.93670000000000,0.49470000000000,2.22420000000000,9.5646,8272.0939,6.5237,6.0290,0.4947,3.5799,4.6733,2.7091,1.9642,6.1384,8272.0939,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8289.6987,NA,11.57580000000000,13.90480000000000,0.52290000000000,2.59480000000000,11.8936,8278.6176,11.6040,11.0811,0.5229,10.9220,2.7539,2.5764,0.1775,-7.3811,8278.6176,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8298.5648,NA,8.86610000000000,6.94790000000000,0.51430000000000,2.55630000000000,9.9754,8290.2216,8.8575,8.3432,0.5143,8.1313,2.7682,2.5959,0.1723,4.6561,8290.2216,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8305.5692,NA,7.00440000000000,6.95440000000000,0.51690000000000,2.60930000000000,9.9254,8299.0791,7.0070,6.4901,0.5169,6.3113,2.7881,2.5427,0.2454,1.9031,8299.0791,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8314.1337,NA,8.56450000000000,6.93880000000000,0.49550000000000,2.40900000000000,8.2997,8306.0861,8.5431,8.0476,0.4955,3.9283,6.5283,2.6721,3.8562,0.0682,8306.0861,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8334.7013,NA,20.56760000000000,27.84970000000000,0.45470000000000,2.54310000000000,15.5818,8314.6292,20.5268,20.0721,0.4547,19.8318,2.7834,2.6102,0.1732,-19.3066,8314.6292,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8344.8913,NA,10.19000000000000,NA,0.48590000000000,2.68310000000000,NA,8335.1560,10.2212,9.7353,0.4859,9.5673,2.8511,2.5731,0.2780,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8351.6209,NA,6.72960000000000,13.84660000000000,0.60410000000000,2.61450000000000,12.5088,8345.3772,6.8478,6.2437,0.6041,6.0537,2.8045,2.6200,0.1845,16.9014,8345.3772,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8361.1262,NA,9.50530000000000,6.96150000000000,0.57180000000000,2.47320000000000,9.9650,8352.2250,9.4730,8.9012,0.5718,8.5328,2.8416,2.5804,0.2612,-0.1137,8352.2250,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8376.4889,NA,15.36270000000000,13.88850000000000,0.48060000000000,2.58900000000000,8.4908,8361.6980,15.2715,14.7909,0.4806,14.5912,2.7887,2.6057,0.1830,-4.4155,8361.6980,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8385.7528,NA,9.26390000000000,13.89900000000000,0.44630000000000,2.44820000000000,13.1259,8376.9695,9.2296,8.7833,0.4463,8.4818,2.7497,2.5874,0.1623,1.3725,8376.9695,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8395.3452,NA,9.59240000000000,6.99730000000000,0.46920000000000,2.52010000000000,10.5308,8386.1991,9.6153,9.1461,0.4692,8.9013,2.7649,2.5595,0.2054,2.2323,8386.1991,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8404.0421,NA,8.69690000000000,6.90110000000000,0.50580000000000,2.66970000000000,8.7350,8395.8144,8.7335,8.2277,0.5058,8.0278,2.8696,2.5992,0.2704,2.7142,8395.8144,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8412.8863,NA,8.84420000000000,13.90790000000000,0.63650000000000,2.21290000000000,13.7987,8404.5479,8.9749,8.3384,0.6365,3.6279,6.9234,2.6368,4.2866,-5.1744,8404.5479,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8429.4273,NA,16.54100000000000,13.87340000000000,0.47990000000000,2.53740000000000,11.1311,8413.5228,16.3844,15.9045,0.4799,15.7005,2.7414,2.5734,0.1680,-4.8985,8413.5228,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8435.2528,NA,5.82550000000000,6.95840000000000,0.42750000000000,2.53190000000000,12.2640,8429.9072,5.7731,5.3456,0.4275,5.1600,2.7175,2.5646,0.1529,9.4260,8429.9072,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8443.3040,NA,8.05120000000000,6.95880000000000,0.53460000000000,2.65630000000000,11.1716,8435.6803,8.1583,7.6237,0.5346,7.4310,2.8490,2.5714,0.2776,-1.1857,8435.6803,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8452.3717,NA,9.06770000000000,6.94340000000000,0.49980000000000,2.61590000000000,9.0473,8443.8386,9.0329,8.5331,0.4998,3.9756,7.1734,2.6720,4.5014,1.2149,8443.8386,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8463.2813,NA,10.90960000000000,13.88280000000000,1.11280000000000,2.39190000000000,12.0205,8452.8715,11.5226,10.4098,1.1128,10.0358,2.7659,2.6391,0.1268,-4.8499,8452.8715,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8480.0990,NA,16.81770000000000,13.89740000000000,0.53010000000000,2.78120000000000,9.1002,8464.3941,16.2350,15.7049,0.5301,15.5300,2.9561,2.5567,0.3994,-2.3748,8464.3941,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8490.9951,NA,10.89610000000000,13.90250000000000,0.54300000000000,2.47770000000000,12.1066,8480.6291,10.9090,10.3660,0.5430,9.9986,2.8451,2.6299,0.2152,2.3325,8480.6291,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8504.7761,NA,13.78100000000000,13.90040000000000,0.49650000000000,2.20740000000000,12.2260,8491.5381,13.7345,13.2380,0.4965,7.7954,7.6500,2.6588,4.9912,-2.9914,8491.5381,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8512.3207,NA,7.54460000000000,6.94020000000000,0.69610000000000,2.68180000000000,11.6216,8505.2726,7.7442,7.0481,0.6961,6.9621,2.7678,2.5469,0.2209,6.7943,8505.2726,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8538.1150,NA,25.79430000000000,27.80190000000000,0.55060000000000,2.62700000000000,13.6292,8513.0168,25.6488,25.0982,0.5506,24.8487,2.8765,2.5891,0.2874,-20.0577,8513.0168,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8547.7930,NA,9.67800000000000,6.94620000000000,0.64240000000000,2.51270000000000,10.8974,8538.6656,9.7698,9.1274,0.6424,8.8629,2.7772,2.5438,0.2334,18.7026,8538.6656,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8555.8447,NA,8.05170000000000,6.94950000000000,0.45400000000000,2.05180000000000,9.7952,8548.4354,7.8633,7.4093,0.4540,5.4370,4.0241,2.6694,1.3547,2.8203,8548.4354,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8562.7490,NA,6.90430000000000,6.94750000000000,0.44640000000000,2.47920000000000,9.8384,8556.2987,6.8967,6.4503,0.4464,6.1711,2.7584,2.5930,0.1654,0.9158,8556.2987,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8577.7333,NA,14.98430000000000,13.90640000000000,0.45880000000000,2.57600000000000,8.7605,8563.1954,14.9967,14.5379,0.4588,14.2658,2.8481,2.5914,0.2567,-7.0097,8563.1954,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8587.8763,NA,10.14300000000000,13.89610000000000,0.46900000000000,2.61760000000000,12.5136,8578.1921,10.1532,9.6842,0.4690,9.5314,2.7704,2.5542,0.2162,1.1006,8578.1921,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8596.6071,NA,8.73080000000000,6.94420000000000,0.49780000000000,2.50920000000000,10.7270,8588.3453,8.7596,8.2618,0.4978,7.8193,2.9517,2.5819,0.3698,3.2090,8588.3453,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8603.9563,NA,7.34920000000000,6.95080000000000,0.51560000000000,2.66370000000000,10.3286,8597.1049,7.3670,6.8514,0.5156,6.6677,2.8474,2.5940,0.2534,1.8088,8597.1049,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8616.4443,NA,12.48800000000000,13.90250000000000,0.48660000000000,2.57700000000000,11.7431,8604.4719,12.4590,11.9724,0.4866,11.7723,2.7771,2.6026,0.1745,-6.5355,8604.4719,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8635.0954,NA,18.65110000000000,20.87260000000000,0.50570000000000,2.64750000000000,13.9646,8616.9309,18.6702,18.1645,0.5057,18.0182,2.7938,2.6283,0.1655,-8.4136,8616.9309,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8641.4464,NA,6.35100000000000,6.91590000000000,0.60420000000000,2.47220000000000,14.5295,8635.6011,6.4495,5.8453,0.6042,5.5620,2.7555,2.5670,0.1885,11.7543,8635.6011,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8649.5743,NA,8.12790000000000,6.97410000000000,0.48530000000000,2.19650000000000,13.3757,8642.0506,8.0090,7.5237,0.4853,4.1456,5.5746,2.6800,2.8946,-0.5246,8642.0506,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8658.0456,NA,8.47130000000000,6.93010000000000,0.48850000000000,2.63170000000000,11.8345,8650.0596,8.4745,7.9860,0.4885,7.7457,2.8720,2.6754,0.1966,1.0789,8650.0596,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8673.4160,NA,15.37040000000000,13.89540000000000,0.48930000000000,2.67470000000000,10.3595,8658.5341,15.3712,14.8819,0.4893,14.7462,2.8104,2.6185,0.1919,-5.4209,8658.5341,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8684.7166,NA,11.30060000000000,13.89930000000000,0.54400000000000,2.81410000000000,12.9582,8673.9053,11.3553,10.8113,0.5440,10.6628,2.9626,2.6530,0.3096,1.4719,8673.9053,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8693.9843,NA,9.26770000000000,6.94780000000000,0.43100000000000,1.96660000000000,10.6383,8685.2606,9.1547,8.7237,0.4310,5.8970,4.7933,2.8260,1.9673,4.4075,8685.2606,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8701.6432,NA,7.65890000000000,6.95200000000000,0.80760000000000,2.57870000000000,9.9314,8694.4153,8.0355,7.2279,0.8076,7.1034,2.7032,2.5025,0.2007,2.2027,8694.4153,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8710.0791,NA,8.43590000000000,6.93580000000000,0.64070000000000,2.66810000000000,8.4313,8702.4508,8.2690,7.6283,0.6407,7.5078,2.7886,2.6004,0.1882,1.0997,8702.4508,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8730.6334,NA,20.55430000000000,20.84260000000000,0.57370000000000,2.55890000000000,8.7196,8710.7198,20.4873,19.9136,0.5737,19.6605,2.8120,2.5983,0.2137,-12.5736,8710.7198,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8738.3975,NA,7.76410000000000,6.96560000000000,0.47000000000000,2.18080000000000,7.9211,8731.2071,7.6604,7.1904,0.4700,5.5215,3.8497,2.6806,1.1691,13.5217,8731.2071,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8753.0563,NA,14.65880000000000,20.84470000000000,0.47790000000000,2.61920000000000,14.1070,8738.8675,14.6667,14.1888,0.4779,13.9576,2.8504,2.6093,0.2411,-13.1843,8738.8675,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8762.0861,NA,9.02980000000000,6.94330000000000,0.53770000000000,2.63290000000000,12.0205,8753.5342,9.0896,8.5519,0.5377,8.3537,2.8311,2.5883,0.2428,7.7234,8753.5342,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8788.9713,NA,26.88520000000000,27.79830000000000,0.53750000000000,2.70260000000000,12.9336,8762.6238,26.8850,26.3475,0.5375,26.2277,2.8224,2.6228,0.1996,-18.7087,8762.6238,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8796.1505,NA,7.17920000000000,6.95200000000000,0.51350000000000,2.59520000000000,12.7064,8789.5088,7.1552,6.6417,0.5135,6.4565,2.7804,2.5870,0.1934,19.9330,8789.5088,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8804.1333,NA,7.98280000000000,6.93980000000000,0.50740000000000,2.34950000000000,11.6634,8796.6640,7.9767,7.4693,0.5074,5.2986,4.5202,2.6984,1.8218,0.2154,8796.6640,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8814.1443,NA,10.01100000000000,13.93240000000000,0.51780000000000,3.07680000000000,15.5848,8804.6407,10.0214,9.5036,0.5178,9.3132,3.2672,2.6974,0.5698,-5.9557,8804.6407,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8831.6239,NA,17.47960000000000,13.86740000000000,0.61670000000000,2.70420000000000,11.9726,8814.6621,17.5785,16.9618,0.6167,16.7888,2.8772,2.6017,0.2755,-3.8460,8814.6621,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8843.1953,NA,11.57140000000000,13.89280000000000,0.55570000000000,2.30880000000000,14.2940,8832.2406,11.5104,10.9547,0.5557,10.4038,2.8597,2.6983,0.1614,3.6857,8832.2406,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8850.2837,NA,7.08840000000000,6.95430000000000,0.45580000000000,2.00890000000000,14.1599,8843.7510,6.9885,6.5327,0.4558,4.6535,3.8881,2.5439,1.3442,4.5561,8843.7510,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8862.7100,NA,12.42630000000000,6.95260000000000,0.47290000000000,2.78670000000000,8.6862,8850.7395,12.4434,11.9705,0.4729,11.7313,3.0259,2.6181,0.4078,0.0359,8850.7395,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8885.5154,NA,22.80540000000000,27.78270000000000,0.49880000000000,2.88220000000000,13.6635,8863.1829,22.8313,22.3325,0.4988,22.0313,3.1834,2.6480,0.5354,-15.3393,8863.1829,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8900.6169,NA,15.10150000000000,13.90200000000000,0.47780000000000,1.15010000000000,12.4640,8886.0142,15.0805,14.6027,0.4778,4.8842,10.8686,2.8951,7.9735,8.9293,8886.0142,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8909.1097,NA,8.49280000000000,6.96970000000000,1.12350000000000,2.44050000000000,10.9409,8901.0947,9.1385,8.0150,1.1235,7.6430,2.8125,2.5290,0.2835,8.1108,8901.0947,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8946.3726,NA,37.26290000000000,41.67060000000000,2.68220000000000,2.68200000000000,15.3486,8910.2332,38.8216,36.1394,2.6822,11.2409,27.5805,2.7115,24.8690,-32.5321,8910.2332,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8960.1459,NA,13.77330000000000,13.89660000000000,1.32290000000000,2.12110000000000,15.4719,8949.0548,12.4140,11.0911,1.3229,0.6602,12.5520,2.6687,9.8833,24.9250,8949.0548,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8977.0427,NA,16.89680000000000,13.89760000000000,0.46710000000000,2.42750000000000,12.4727,8961.4688,16.0410,15.5739,0.4671,15.2447,2.7567,2.4993,0.2574,-1.4836,8961.4688,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8990.6890,NA,13.64630000000000,13.89460000000000,0.85670000000000,2.47300000000000,12.7210,8977.5098,14.0359,13.1792,0.8567,12.8859,2.7663,2.6395,0.1268,2.1464,8977.5098,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,8999.6267,NA,8.93770000000000,6.95120000000000,1.13260000000000,1.84990000000000,10.7345,8991.5457,9.2136,8.0810,1.1326,5.7049,4.2260,2.6034,1.6226,7.0847,8991.5457,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9008.9702,NA,9.34350000000000,6.94670000000000,0.46340000000000,2.40800000000000,8.3377,9000.7593,8.6743,8.2109,0.4634,0.7173,9.9016,2.6247,7.2769,2.2669,9000.7593,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9036.6575,NA,27.68730000000000,34.75500000000000,1.84150000000000,2.07140000000000,15.4054,9009.4336,29.0654,27.2239,1.8415,26.4549,2.8404,2.5990,0.2414,-26.0807,9009.4336,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9047.7303,NA,11.07280000000000,6.93080000000000,1.45120000000000,2.07280000000000,11.2634,9038.4990,10.6825,9.2313,1.4512,0.8257,10.4784,2.6930,7.7854,22.1346,9038.4990,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9060.5364,NA,12.80610000000000,13.90710000000000,1.41030000000000,1.69690000000000,12.3644,9049.1815,12.7652,11.3549,1.4103,0.8524,12.1994,2.7310,9.4684,-3.2246,9049.1815,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9082.9702,NA,22.43380000000000,20.85400000000000,1.48400000000000,1.96250000000000,10.7846,9061.9467,22.5075,21.0235,1.4840,0.7228,22.2632,2.7769,19.4863,-8.0888,9061.9467,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9093.6057,NA,10.63550000000000,13.89820000000000,0.67970000000000,2.46010000000000,14.0473,9084.4542,9.8312,9.1515,0.6797,0.9029,10.7087,2.7138,7.9949,8.6093,9084.4542,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9102.6621,NA,9.05640000000000,6.93210000000000,1.06010000000000,2.08740000000000,11.9230,9094.2854,9.4368,8.3767,1.0601,7.4745,2.9896,2.6421,0.3475,2.8991,9094.2854,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9116.5471,NA,13.88500000000000,13.90930000000000,0.70600000000000,2.38060000000000,11.9473,9103.7222,13.5309,12.8249,0.7060,1.0273,14.1782,2.7504,11.4278,-4.4725,9103.7222,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,9150.1716,NA,33.62450000000000,34.75420000000000,1.33190000000000,2.02950000000000,13.0770,9117.2531,34.2504,32.9185,1.3319,26.5072,8.4408,2.6893,5.7515,-21.2233,9117.2531,NA,NA,NA
